,Time,V1,V2,V3,V4,V5,V6,V7,V9,V10,V11,V12,V13,V28,Amount,Class
30,24.0,1.23742903021294,0.0610425841868962,0.380525879794222,0.761564111432371,-0.359770710369787,-0.494084149915291,0.0064942181077928,0.438809736716666,-0.207358045517011,-0.92918211475144,0.5271060605933,0.348675901114132,0.0118362314304161,17.28,0
31,25.0,1.11400859541157,0.0855460896870318,0.493702487395368,1.33575998514475,-0.300188550950467,-0.0107537834263628,-0.11876001509605,0.20568684906514,0.0822622587556722,1.13355567149479,0.626699002489221,-1.49278039238295,0.0044526314318799,4.45,0
32,26.0,-0.529912284186556,0.873891581460326,1.34724732930113,0.145456676582257,0.414208858362661,0.10022309405219,0.711206082959649,-0.286716934699997,-0.484687683196852,0.872489590125871,0.851635859904339,-0.571745302934562,0.0233070451077205,6.14,0
33,26.0,-0.529912284186556,0.873891581460326,1.34724732930113,0.145456676582257,0.414208858362661,0.10022309405219,0.711206082959649,-0.286716934699997,-0.484687683196852,0.872489590125871,0.851635859904339,-0.571745302934562,0.0233070451077205,6.14,0
34,26.0,-0.53538776309446,0.865267807575272,1.35107628772237,0.14757547449791,0.433680212077009,0.0869829381161816,0.693039311115721,-0.285641861230583,-0.482474471178567,0.871799580440785,0.853447434991487,-0.571821891415037,0.0254273775211197,1.77,0
35,26.0,-0.53538776309446,0.865267807575272,1.35107628772237,0.14757547449791,0.433680212077009,0.0869829381161816,0.693039311115721,-0.285641861230583,-0.482474471178567,0.871799580440785,0.853447434991487,-0.571821891415037,0.0254273775211197,1.77,0
36,27.0,-0.246045948703835,0.47326690335701,1.69573755374059,0.262411487973117,-0.0108664136529745,-0.610835935296661,0.793936545512066,0.138879113774066,-0.401007068346067,-0.812050381942678,-0.183524462361787,-0.630112887102238,-0.203616155701414,30.49,0
37,27.0,-1.45218727859439,1.76512373913739,0.611668540757038,1.17682498424561,-0.445979892057813,0.246826451919258,-0.257566155685306,-0.607524461211062,0.0471555530038123,0.783726853195604,1.0963856736135,-0.26809420573452,0.120556907850199,1.8,0
38,29.0,0.996369531566045,-0.12258878723806,0.546819472613086,0.706579541087689,0.134559557409452,1.15699511200606,-0.294561331432968,0.337862663634561,-0.408150492552647,0.682646123949549,1.25371968484033,0.391917044082342,0.005105559200114,20.53,0
39,29.0,1.11088034163339,0.168716770722767,0.517143960377807,1.32540691997371,-0.191573353787583,0.0195037226488424,-0.0318491084003128,0.017664720727696,0.0448647914479061,1.3450747987323,1.28633962057665,-0.252267065685462,0.0074799607310723,6.54,0
40,32.0,1.24905471963177,-0.624727077037783,-0.710588903536079,-0.991600360912692,1.42997319213398,3.69297701929891,-1.09020864122523,0.850148519454057,-0.307081111779614,-0.456245308321934,0.229981349844581,-0.0169130995868782,0.0050936219837684,29.89,0
41,32.0,-2.00887179458613,2.19852650316899,0.144241739942708,1.15943226211997,-0.815174287845416,0.182288271256805,-0.617108301549016,-0.586832286254875,0.129875750830725,0.658479448325034,1.26504921848771,-0.2065181664078,0.117985989919298,2.35,0
42,33.0,-0.607877142993026,1.03134507783793,1.74044973731533,1.23210555042311,0.418592260222944,0.119168118951909,0.850892666335631,-0.243501347955064,0.148455489833925,-0.387003094237291,0.398299276642617,0.48191674848907,-0.0330412960342469,14.8,0
43,33.0,-0.935731508971261,0.170415774156885,2.74626126916024,-1.07796491232198,-0.305594036012037,0.011577039242069,-0.296178450741079,-0.0404717463090409,-0.852045975590358,1.55210930576859,0.953561030493519,0.415429902142844,0.093947918225147,9.1,0
44,34.0,-0.762255665726893,0.127767751953647,2.65005638571315,-1.87566277123804,-0.893356398126455,-0.268714889488759,-0.419863596621261,-0.869635290154597,-0.0386516694016891,-0.686124387103008,-0.502910878643487,1.38082632218495,0.135599924615913,15.99,0
45,34.0,1.13831556625444,0.0569559699973862,0.649418964599217,0.873062040924213,-0.468466330715866,-0.410194552246249,-0.0138975543027732,0.306787909036459,-0.269952637390657,-0.0026018478230343,1.12430421589913,0.744206684168937,0.017108846940255,21.34,0
46,34.0,-0.291540244596543,0.445575313725742,1.2497521162384,-1.73573588991416,0.0857555587180682,-0.121924299130972,0.40771585706035,0.815902286836031,-1.49118801152726,-0.846191380399744,0.0565325500897555,-0.058953530005169,0.0628962699466281,18.95,0
47,34.0,0.201685891430752,0.497483215432781,1.3739125741005,0.571405317647578,-0.630657750142243,-0.539659123772599,-0.0762702908119869,0.270008406215231,-0.480280682110825,-0.512532739970476,0.680906258686799,0.089923036521968,0.219237609708497,9.99,0
48,35.0,1.38639697419213,-0.794209465382612,0.778224190591254,-0.864708433897642,-1.06413227965342,0.351296173582744,-1.19145458338703,-0.304404039275229,0.576516808924066,-1.63111176189277,0.0425595121222894,2.04789831589105,0.0199106229397932,30.9,0
49,35.0,-1.06323567874519,1.41819062554828,1.08667286312649,1.24143960031209,0.0023061261107108,0.0459015812190403,0.514120896637259,-0.154499951014978,0.280672622055497,-0.531948028103641,0.589857529006045,0.555086956115103,-0.0089562977983754,20.22,0
50,35.0,1.19935593362078,0.129953154513887,0.863584970776281,1.00263476869323,-0.783761014593659,-0.884679005672016,-0.0407432757589571,0.392477871628745,-0.248177899888804,-0.0953627524727861,1.31413104809224,1.0916814094227,0.0179360319171187,0.99,0
51,36.0,-1.00492933857661,-0.985977681437715,-0.0380388289597724,3.71006135915003,-6.63195083213121,5.12210258142297,4.37169125592055,-0.278736460739287,-0.230872923441907,0.145155263239837,-0.0631560504596301,-0.79958507056403,-0.0755382461617961,1402.95,0
52,36.0,-1.16942245796433,1.15831387032695,1.40679953629777,0.860188897348956,-0.103809888790759,0.122034779552914,0.264451377145263,-0.181976611127934,0.659592648943552,0.45631688991831,-0.097762710197907,-0.346158686301307,0.234956581343876,7.99,0
53,36.0,1.09552460629831,-0.116085345733392,1.39791191546724,1.49754690019101,-1.0491239994212,0.0728385348036489,-0.723802080255301,0.996326812363796,-0.149144652839117,-0.508291668719983,-0.0278409029803608,-1.32155975244457,0.0342269381560285,2.09,0
54,37.0,1.29566762073068,0.341483451353791,0.0815051987484797,0.566746069705835,-0.110458773277264,-0.766324792720234,0.0731549033988192,0.0718371100236598,-0.28104399420091,-0.549533938889144,0.0490931624959103,0.303950022826475,0.0251996726837571,0.99,0
55,38.0,0.158331782301759,0.872687435246972,0.965524582020175,1.80212716128867,0.139021981009842,0.110863099962207,0.559079185876476,-0.394912253717594,0.0326744802467683,-0.500918900235755,0.631916037705799,0.754693616555678,0.255621383050512,21.76,0
56,39.0,-0.554064564931988,0.215728297966379,0.84426462904462,-0.753067316254495,0.0348484695858477,-0.558597247605412,1.09040095790026,0.262393622286028,-1.35471021992455,-0.0948798795631494,0.953745991690559,0.836964039089714,0.13946773165502,120.96,0
57,39.0,-1.33088157532471,0.26754022707339,-0.168469573562158,-0.701232147988771,3.28197152637576,3.21638961502674,-0.0593943523071498,-0.0177788238187959,-0.165753217895266,-0.765047305633999,-0.0156362827296156,-0.356625989563243,0.228707927508465,13.84,0
58,40.0,1.11069200372208,0.0819419013829698,0.406063037313593,1.29074038305994,-0.169813148258441,0.120955382832246,-0.080845204793183,0.152070726014375,0.0652667231931254,1.02454976986831,0.793137179599713,-1.01503970254654,0.0049442961758508,13.84,0
59,41.0,1.15431211678574,0.265462317325236,0.384870524075104,0.575007040189308,-0.217475464731052,-0.391519648227507,-0.081488956561272,-0.26058332390039,-0.161677216936728,2.05292777700016,1.13082593391895,0.189484506115511,0.0196676927362536,2.67,0
60,41.0,0.986063325558912,-0.202964586766765,-0.492768147356141,0.407691274714408,0.305660256237429,-0.230529178948424,0.585028086151903,-0.247503447978774,-0.192253127963734,-0.628317496088626,0.430307932699876,0.811248019884464,0.0272712185948336,169.05,0
61,41.0,1.1387593359078,-1.19295282747355,1.40713083554771,-0.330070103385594,-2.06950346000893,-0.242175406330976,-1.30663511427275,0.1346282320753,0.493931277386145,-0.8951875984556,-0.182695452453829,0.146080827117795,0.0415638961546465,96.94,0
62,41.0,1.14552438734553,0.575067968122658,0.194008459987088,2.59819174498796,-0.0922100226629796,-1.0444295836732,0.531587592965216,-0.896287173943134,0.757952330755115,-0.448937077852659,-0.660863324849119,-1.30852217275468,0.0162514987654748,34.13,0
63,42.0,-0.249361327961551,0.399227372862504,0.068009333708328,-1.06061882632292,2.41039917069756,3.73657391553938,0.316446080126551,0.015140168440884,-0.269501562245437,-0.495120449984549,-0.161505830003069,-0.274214413311662,-0.223964274021454,32.51,0
64,42.0,-0.522666281326226,1.00992300182961,0.276469594612311,1.47528945859934,-0.707012562987729,0.355242551803606,1.55984878741899,-0.479812993616112,0.516352274838619,0.0343304585928822,0.589225512111296,1.4269098018209,0.316909559697327,243.66,0
65,44.0,-0.899992449383227,0.136254782203579,1.88366470990807,-0.208996095601994,1.05144062021155,1.90524133632435,0.241423250138503,-0.0534662496159594,-0.504170551077414,1.25459880723608,-0.236629189514631,-2.51758729019083,-0.190475773260189,21.55,0
66,44.0,-0.7147640190509,0.514968588809346,1.82167562698994,0.616433633112349,0.848775614560403,-0.111938136930971,1.50561708184721,0.244756558759933,0.264554166932915,-1.10811404262763,-0.359860224587481,-0.163471394515264,-0.473217566024028,59.9,0
67,44.0,-0.948896382774995,0.248413620091971,2.956914245378,2.81374999056136,0.145538801826429,-0.0273529716038449,0.133701634240577,-0.125243760627442,1.03493960020462,-0.532647840011533,-0.189877966199305,0.0812221878395934,-0.272463332248231,0.75,0
68,44.0,0.92706024886951,-0.323683971710722,0.387584831023695,0.544473988630298,0.246787394713325,1.65035780450716,-0.427576017481436,0.22627827499351,-0.225495240788102,1.94454487261209,1.38515995366242,-0.479261670753128,-0.0059602860781829,45.71,0
69,46.0,-1.92321320363186,-0.870482324116727,2.32016962893044,1.98877580146727,0.417090785024797,-0.380013723200936,0.472139269598768,-0.649079050397235,1.41088888300776,-0.517736958000633,-0.985201772757918,-0.400594745446622,-0.396109822649589,35.0,0
70,46.0,1.00658858258061,-0.0711053573592864,0.347613710129268,1.32968404626518,-0.193239540558001,0.155418220951582,0.0085735500453753,0.103844303499997,0.0318300248431995,1.07098086659495,0.940664826248853,-0.729473777220335,0.0150804012744551,67.97,0
71,46.0,-0.378244634508222,0.732925473144789,-0.12015421084374,0.18575507207311,2.59426949152718,3.79718265118537,0.0590879612001456,-0.412660864918736,0.0067536882536664,-0.624666242175613,-0.115851957802005,-0.215037272965066,0.202788454962588,11.45,0
72,47.0,1.19783859904952,0.236827617702066,0.509605001633564,0.657658659875326,-0.365487846531556,-0.745101067219334,0.079497447992953,-0.0522631188334045,-0.110057897667251,0.307131474741218,0.670664429232084,0.437973609417859,0.0159942089881169,3.63,0
73,48.0,-0.580628965016257,0.482683933097182,1.33312308028373,-0.253080022676203,-0.0284689398233383,-0.519165700319527,0.503249460809705,0.117112238017822,-0.420487538793211,0.449718913713424,-0.0178648303429265,-1.98382317941023,0.164222205343532,21.66,0
74,48.0,-1.79340624422786,1.85460399082838,0.979513976644481,1.11226152645262,-0.206402962131258,-0.199545668092445,0.6166424042353,0.690271532341837,1.55172381714636,-0.16196484167768,0.424213060982246,0.0159444010110314,0.618568311939622,26.72,0
75,49.0,1.09860834614642,0.202423563829101,0.525455971945753,1.32343627201394,-0.130486421204476,0.0399243070766149,0.0283794159028238,-0.0978693519806861,0.0195129951686423,1.47441332090063,1.68967421758435,0.506780523264567,0.010263750026757,13.18,0
76,49.0,-0.549626144798035,0.418949153525597,1.72983325235597,0.203065373845713,-0.187012387610491,0.253877551885213,0.500893777771598,-0.227984854678695,-0.57616941989126,1.10203189400426,0.823707807488722,-0.569509883571002,0.0435057557098948,59.99,0
77,49.0,0.921543679723553,-0.0670837542257563,0.0774610275787093,0.953638217022313,0.0674124629108227,0.0161524649547512,0.32045155695341,-0.391512665081147,0.0315602452397677,1.39169118010671,1.07936321996869,0.106267711683997,0.035546875724878,135.51,0
78,50.0,-0.571520749961747,1.07160044939815,1.28011024961142,0.542780003052458,0.574438986516567,-0.259359265830457,1.0611484151742,-0.17913018113825,1.00350065764887,1.06238226849436,0.159422388058099,-0.2898603137468,-0.175510468698003,9.79,0
79,50.0,-0.671708547741052,0.59450259438803,0.216415943954576,-0.867310638854276,2.96690830110092,3.63249487373809,0.563295074740477,-0.188766143762422,-0.404378291830518,-0.699710626192874,-0.184142608712838,-0.426813033653942,-0.116048406394516,14.8,0
80,51.0,1.25987313565004,0.25423957645842,0.51478862825195,0.620924297433486,-0.475930098771269,-0.992285839202021,0.0664165097996613,0.0355715653783499,-0.0676158213568395,-0.204107263687151,0.402596690697874,0.376647694351449,0.019197591087878,1.98,0
81,52.0,1.14736892702922,0.0590346445535856,0.263632341401774,1.21102345823936,-0.0440955788263387,0.30106650133832,-0.132959855687363,0.252191237226831,0.083903938117339,0.645046450909254,0.413361748049543,-1.46803602930219,-0.0005804646888181,6.67,0
82,52.0,-3.00523672241459,2.60013820219461,1.48369073726212,-2.41847295513682,0.306326406574465,-0.824574531939418,2.0654256392882,4.00925851665725,6.05152135077273,2.57250018194268,0.0668507400137308,-0.353574309497439,-1.10575115708552,1.46,0
83,53.0,-1.19896767411718,-1.47410047094211,1.8403259873066,-4.51582435488105,0.327567428246331,-0.174469282834848,0.959725705478786,1.70043458447966,-0.0789417612044958,1.66266714493598,0.485619299748722,-0.93302495795613,-0.73435108581633,89.17,0
84,54.0,1.20239832807905,0.321711386607054,0.281210894488001,0.643688582463962,-0.148668596204498,-0.589738666993022,0.0484125495667614,-0.042934036363588,-0.343245662317894,0.235106050512859,0.569881915499773,0.676330388590739,0.0294181090910756,7.53,0
85,55.0,-4.57509260816239,-4.42918377474876,3.40258500379828,0.903914679904333,3.00222377368078,-0.491077708080676,-2.70539316304114,1.92221617202329,-0.614312027380396,0.384926576987595,1.1944034523469,-1.02071845428099,-0.456296829036198,200.01,0
86,55.0,-0.773450000458189,0.85311249436819,0.818253541761677,-0.236070161217933,0.803462538724049,-1.43872833170719,0.799479364773059,-0.761089558526749,-1.04446403350044,1.50413489421274,-0.291634167856543,-1.61543302342075,0.132979788496602,0.76,0
87,56.0,-0.847998365598453,1.04345933028073,1.26736889218816,1.13552949012637,0.0213621025987426,0.336914104132828,0.398479742797849,-0.0286579453593501,0.534033192472464,0.811280074910828,-0.0710028675857182,-1.96905159541282,0.276416935663384,20.22,0
88,56.0,0.0869961905163749,-0.0519887420255876,-0.497882441560081,-3.1519078565141,2.5584003623555,2.79667096978255,0.470283270790146,0.919513460198576,-0.735585687981152,0.208724948743441,0.0171306492463427,-0.110866963820059,-0.435995593150792,10.84,0
89,59.0,-0.773292609110981,-4.1460072502577,-0.932037567076045,0.0270936838890165,-1.69830732179181,0.460187805225441,0.737344474460422,-0.84267253845447,0.0172757940177998,-0.617560331727886,-0.197503535476567,1.59495759349141,0.208056641158863,1142.02,0
90,59.0,0.921024018835922,-0.16244686110781,-0.0943313673869069,0.474083926327042,-0.0214859605972665,-0.397506306685279,0.482642978539503,-0.577836031422653,-0.0186071371400667,1.83757918303173,1.45067106438787,0.679743972842061,0.0223491449446096,149.9,0
91,60.0,1.06914138489519,0.0437859251672304,0.309867290850673,1.31669399295505,-0.462393623949898,-0.857887604269692,0.207903690796087,0.0563978989012889,0.041567455076056,-0.507358124813112,-0.108666220084406,-0.473257348257937,0.0358115192931624,89.4,0
92,60.0,1.10702937694843,0.216441000371351,0.538378149708233,1.47639799266774,-0.251941920499494,-0.340679706912496,0.154091744631261,0.144420201120718,-0.157374627687008,-0.107560297694088,1.0663256573792,0.620788366839222,0.024264710006858,26.72,0
93,62.0,-1.03510581776689,0.996013127817514,2.19247013559677,-0.170445302779918,-0.302319738525738,-0.142255767700287,0.223431774448596,0.0941408906153459,-0.157858732844487,-0.386373549409945,-0.628633662180404,-1.02395821122071,0.196599880665289,5.99,0
94,64.0,1.21251089095254,-0.0990542956039435,-1.19209409463426,0.286323561509755,2.16051625183209,3.61631350966622,-0.40420689806665,0.169360420742526,-0.0305221765721243,-0.541957258023106,0.237212014866616,-0.218129648703274,0.0170370863505012,34.7,0
95,64.0,-0.658304934095684,0.40679056737153,2.03746063876455,-0.291297974417195,0.147909808593845,-0.350857291958021,0.945373213135361,0.0251333984849018,-0.778134723733662,-0.196289801937262,0.632955261826373,0.374025171567011,-0.0924931304008813,54.99,0
96,64.0,0.95960165851223,0.370711304613933,0.888613370045565,2.34324410302247,0.352490841084755,1.36551460619135,-0.277770730462741,-0.700929045055026,0.468216239367258,0.745611509947132,0.373531002993358,-0.223918285866667,0.0207973154161409,7.55,0
97,67.0,-0.653444627294995,0.160225076852038,1.59225555524082,1.29683228357565,0.997174923623236,-0.343000302409134,0.469936930779834,-0.197794077439788,-0.105005538081425,-0.543662210926971,0.302233022635964,0.141211078726449,-0.0494783399721492,19.85,0
98,67.0,-1.49466784074271,0.837241399963629,2.62821061790607,3.14541437889465,-0.609098388854424,0.258495000688512,-0.0121886133587805,-0.286163596824287,1.19855632464938,-0.550295668711412,-0.106845988520745,0.208014288229433,-0.340783397650643,28.28,0
99,68.0,1.23299646466342,0.189453733510593,0.491040320659271,0.63367266144682,-0.511574423739396,-0.990608798945491,0.0662404784461449,0.0759209605441686,-0.0660598957776733,-0.255743256644626,0.255156784643456,0.105247332677582,0.0209903940215084,15.99,0
100,68.0,1.15693906521199,0.0372151171834976,0.556799036120114,0.519506543569017,-0.47975387242074,-0.352713751231664,-0.222486535919933,0.0112517233737559,0.105583808549274,1.61209937075746,0.354492949815164,-1.43453627828567,0.0041986330049439,2.69,0
101,68.0,-0.770196382647988,0.483572416412024,1.90107177893088,-0.0018762501161885,0.0242447851356973,-1.17190318158275,0.666483360897814,-0.136665621886762,-0.842507532652561,-0.408235097088101,0.503046644959921,-0.010588597193309,0.134187921277996,22.36,0
102,69.0,0.298503170230964,2.14272151611193,-1.54214297177705,1.56133190619696,0.938108024652659,-2.14567269892859,1.40556856926536,0.328636441067941,0.127497138229711,1.61279907284482,-0.0963770304463607,0.65479027128109,-0.242278599734987,0.78,0
103,69.0,-0.608026929841982,0.306693600885717,1.47300415039613,1.19112724714544,0.0212646712723958,0.888442494108084,1.19049117437091,-0.446425607388004,-0.0803861172953596,0.660395584478941,-0.111613346122931,-1.46898311322269,-0.116730186938062,168.56,0
104,69.0,-1.76664469899536,2.35298430630811,-0.0099551597136565,-0.363735715844203,1.4609525055027,-0.204832890895048,0.905818664621303,0.388546432019876,0.791069473894889,-0.270259509464073,0.0473992418897564,1.64276673059052,-0.944336584484056,0.76,0
105,69.0,-2.22064182690618,1.02918071808636,-0.697723601958822,-1.26822646644294,2.80222102796582,3.32290136384897,0.197036005343823,0.859596358876793,1.5939492660972,0.311202771235588,-0.433713474113116,-0.0873153342987856,-0.263844092949627,9.47,0
106,70.0,-0.426071693865111,-0.0603037695141019,2.22082820260962,0.0247417821484201,-0.58496399731695,0.460622987596611,-0.322526141015528,1.2524039132385,-1.01209354858712,-1.37903158970616,0.203317504503014,-0.855599221503998,0.0410241891437735,21.8,0
107,71.0,1.33189715687662,-0.579961843235092,0.422605531843814,-0.897751526178555,-0.746254209764005,-0.05627323061712,-0.750316963446238,-0.964681778278345,0.736391419205694,1.39098159162914,-0.0080488722886911,-0.129421819641027,0.0062305434862599,14.48,0
108,73.0,1.16228088374727,1.24817824998197,-1.58131714797693,1.47502419364829,1.13835705875831,-1.02037340385349,0.638387285988785,-0.805504896315487,-1.44403640011348,2.84691418640147,0.627549000359762,0.387778137472431,0.0847064562504648,1.0,0
109,73.0,1.23904805325795,0.29328441686901,0.0864719604369463,1.17827736420567,0.37334385083594,0.325596008488541,0.119318979095142,0.17321136291598,-0.154186180490806,-1.08932326215371,0.870713976850331,1.17766213495837,0.0087353821788279,1.0,0
110,73.0,0.925996612578014,-0.358098896126416,1.37672152778927,1.90076881354586,-1.05768986264753,0.30188517422757,-0.462266225882372,1.25395803626695,-0.436371429685131,-0.681289709847305,0.999980028295959,-0.653246385458728,0.0438190744716924,70.6,0
111,73.0,1.14818692615291,0.0858370715501502,0.120702061970257,1.12666455368909,0.214710570305157,0.537381046564081,-0.0499889896544254,0.111781471391753,0.0466093383364471,0.507646704803868,0.869540467922972,-0.322735839560665,0.0003716178355576,19.77,0
